Date,Screen Name,Full Name,Tweet Text,Tweet ID,App,Followers,Follows,Retweets,Favorites,Verified,User Since,Location,Bio,Is Retweeted,Reply to User ID,Latitude,Longitude,Profile Image
10/15/2016 15:35:20,chanjay_cinchez,Kate Cinchez,@senmiriam long live senators Miriam defensor Santiago . Thank you for the hugot lines,787315932079067136,Twitter for Android,0,2,0,0,No,10/15/2016 15:16:10,"Batangas City, Calabarzon",I live in the Philippines love athletic sports I have many friends in my school I love to eat I hate my best friend enemy i hate snakey bess ilove science,No,122278704,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/787314263559802880/0expLI4G_normal.jpg"", ""View"")"
10/15/2016 15:51:52,kpticzon,krishna,"RT @xxloreeeeeeenxx: ""I will never quit. I will never stop. I will never withdraw."" - Miriam Defensor Santiago

QUOTE FOR ALL THE GRADE 9 S…",787320090882478080,Twitter for Android,3473,636,2,0,No,03/20/2013 02:23:48,sun,warning: cute but psycho ☠,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/787189131860320256/Zho1-4Fz_normal.jpg"", ""View"")"
10/15/2016 15:50:04,xxloreeeeeeenxx,Hope Therese,"""I will never quit. I will never stop. I will never withdraw."" - Miriam Defensor Santiago

QUOTE FOR ALL THE GRADE 9 STUDENTS #strongtigers",787319639827034112,Twitter for Android,4008,2193,2,1,No,08/10/2013 06:52:05,Republic of the Philippines,"• upon reading my tweets, please widen your narrow mind •",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/783255732300820480/uhNuDOYg_normal.jpg"", ""View"")"
10/15/2016 15:51:52,kpticzon,krishna,"RT @xxloreeeeeeenxx: ""I will never quit. I will never stop. I will never withdraw."" - Miriam Defensor Santiago

QUOTE FOR ALL THE GRADE 9 S…",787320090882478080,Twitter for Android,3474,636,2,0,No,03/20/2013 02:23:48,sun,warning: cute but psycho ☠,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/787189131860320256/Zho1-4Fz_normal.jpg"", ""View"")"
10/15/2016 17:14:47,DPerz23,Dwight Perez,https://t.co/jWqoIZvS2E,787340957817589760,Twitter for Android,82,1013,0,0,No,08/03/2010 06:16:03,,It's not how big you are. It is what you can do.,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/628794682143715328/SqmZTb8a_normal.jpg"", ""View"")"
10/15/2016 19:56:47,612fermin,Allah,RT @bongbongmarcos: Our thoughts &amp; prayers to the family of Sen. Miriam Defensor Santiago https://t.co/7BPMj9TG9X RT #RIPMiriam https://t.c…,787381729489149953,Twitter for Android,350,947,454,0,No,07/31/2011 21:39:52,,,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/772779116181368832/ZiflftlE_normal.jpg"", ""View"")"
10/15/2016 23:10:02,05_rosemily,Valeswood,"Мне понравилось видео ""Breaking News : Miriam Defensor Santiago Passes Away At 71 (September 29, 2016))""",787430363228475397,Google,734,2030,0,0,No,12/13/2014 10:51:16,Россия,,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/709678428291776512/3DZ8_wlO_normal.jpg"", ""View"")"
10/16/2016 01:00:17,linna140,AtteLinna140,"RT @senmiriam: MIRIAM TO ICU; THANKS SUPPORTERS:
https://t.co/xPCGB1UTrd

#MiriamFight https://t.co/d4ZRosDkwx",787458107999858689,TweetDeck,2,105,497,0,No,07/03/2016 20:15:37,,,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/749698313058918401/y-p5qBwW_normal.jpg"", ""View"")"
10/16/2016 01:37:29,JohnXtina,CACTUS 🌵,"I don't stan for ordinary people. I only stan Christina Aguilera, Celine Dion, Lady Gaga, Angel Locsin, and Miriam Defensor Santiago. 💅🏽😍👑",787467467782168576,Twitter for iPhone,449,388,0,0,No,11/06/2009 02:32:38,"Manila, Philippines",I still don't know you.,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/784277318357307392/Uhysr7LS_normal.jpg"", ""View"")"
10/16/2016 01:35:53,neiosep,Iosep Tyapon,"RT @rapplerdotcom: Sen Miriam Defensor-Santiago arrives at the Comelec office. #PHVote 

LIVE: http://t.co/DCKyE6DjTn http://t.co/tqlcwtwIwL",787467065833590784,Twitter for iPhone,784,321,40,0,No,01/31/2010 14:13:24,馬尼拉 | SC: ioseeep,,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/783367449454325760/2_KJEjSl_normal.jpg"", ""View"")"
10/16/2016 02:58:12,maichardtswift,Maine MenDYOSA🎇,Senator. Miriam Defensor Santiago - HER WORKS AND DEATH https://t.co/JqNCSppvw3,787487780117028864,Tumblr,704,1409,0,0,No,04/14/2014 10:18:24,J E S U S ❤,▪ swift ▪ mendoza ▪ faulkerson ▪ gatip ▪UPHSL student ▪,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/786229965243068416/p8T4ZSpz_normal.jpg"", ""View"")"
10/16/2016 03:26:48,weareformiriam,MDS FOR PRESIDENT,"Many people will remember Sen. Miriam Defensor Santiago for her witticisms, jokes, wisecracks, and epigrammatic... https://t.co/z2R1XBydCp",787494979182530560,Facebook,571,68,0,0,No,01/06/2016 16:01:53,Republic of the Philippines,OFFICIAL TWITTER ACCOUNT OF THE VOLUNTEER CAMPAIGN PAGE: Miriam Defensor Santiago For President || JOIN THE MOVEMENT!,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/684776408497819648/he-4G8fC_normal.jpg"", ""View"")"
10/16/2016 05:27:20,johndem_santos,John Dem V. Santos,"""Wah!"" —Miriam Defensor Santiago",787525313563467776,Twitter for iPad,377,407,0,0,No,03/11/2012 15:17:24,Philippines,"SALAMAT, MIRIAM",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/787523568741421056/TkrNwl_w_normal.jpg"", ""View"")"
10/16/2016 05:37:55,kakeruined,shay,"RT @ahmriza: To the best president this country never had, may your soul rest in peace https://t.co/ZsqnlbySUp",787527973247213569,Twitter for Android,432,859,13,0,No,06/15/2013 15:25:41,,as beautiful and mad as you,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/785120656912371713/Gb8NyvIP_normal.jpg"", ""View"")"
10/16/2016 05:41:03,gutsyJohnDria,Kathreen💃,"""Country's most priceless assets is the idealism of our young people."" 😇
-Miriam Defensor-Santiago https://t.co/8TnNok9Sse",787528764057976832,Twitter for Android,226,687,0,0,No,02/19/2013 07:41:23,"Bago City, Western Visayas","People can be unfair and biased but God is just. ©
| KathNiel World | Beyonce | Jessica Sanchez | Mariah Carey |


Noticed by Jessica 😇 10-16-16 💞",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/787527003159142400/UbPjxfBR_normal.jpg"", ""View"")"
10/16/2016 07:14:24,margaaaret_21,Margaaa,"RT @Alyssha_Lykah: “Kapag wala kayong maisagot as exams ilagay ninyo, magmahal. Dahil kailanman hindi mali ang magmahal.”

- Miriam Defenso…",787552257583620096,Twitter for iPhone,487,395,5,0,No,08/26/2015 14:25:51,better,"Nobody is busy, if they care, they will make time.",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/786138273454301184/oZDafdbD_normal.jpg"", ""View"")"
10/16/2016 08:09:14,ricaaaso,Rica,RT @senmiriam: The family and friends of Sen. Miriam Defensor Santiago invite everyone to join them for a mass on the ninth day of her pass…,787566056730562560,Twitter for iPad,0,20,534,0,No,10/16/2016 08:07:14,"Makati City, National Capital Region",,No,,,,"=HYPERLINK(""http://abs.twimg.com/sticky/default_profile_images/default_profile_0_normal.png"", ""View"")"
10/16/2016 08:56:37,julsasuncion,Ssob Editor,RT @cnnphilippines: Bongbong Marcos remembers his former running mate Miriam Defensor-Santiago https://t.co/V09Zb6tKlf https://t.co/oNnnPZT…,787577980977500160,Twitter for Android,182,288,130,0,No,04/12/2016 07:28:24,Manila x Ilocandia/Bicolandia,Windmill Ü Wind Turbine,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/787207008977948672/mSpFJveF_normal.jpg"", ""View"")"
10/16/2016 09:11:54,KINGxKEATON,Sexy Addisyn,RT @sheenmendoza123: RIP Sen. Miriam Defensor Santiago. You will never be forgotten. 😞,787581827531825152,Twitter Web Client,15,44,1,0,No,04/02/2013 05:50:52,,,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/773941183764652032/aLIgqO91_normal.jpg"", ""View"")"
10/16/2016 09:20:19,foxtdwp,bruno,RT @senmiriam: Senator Miriam Defensor Santiago died peacefully today at 8:52 a.m. Details of the interment will be announced later. (1/2),787583942102769665,Twitter Web Client,16,146,10633,0,No,04/15/2014 22:46:19,,,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/783678650575183872/dw1MTMHd_normal.jpg"", ""View"")"
10/16/2016 09:52:34,sky_nse1,Leonardo,"RT @CarloPabale92: I liked a @YouTube video https://t.co/yn0om9Gqlc Reporter’s Notebook: Paalam, Miriam Defensor Santiago",787592061272793088,Twitter Web Client,7,167,1,0,No,01/09/2010 08:17:23,Philippines,"likes to read, write and type.. and sometimes if I'm in the mood, comment on many issues, here and abroad.",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/475656091422830592/FpCchJYG_normal.jpeg"", ""View"")"
10/16/2016 09:52:24,sky_nse1,Leonardo,RT @StarCinema: Relive the life of the late Senator Miriam Defensor-Santiago in #MMKSenatorMiriam WATCH HERE: https://t.co/X118mjS7Cm https…,787592017320681472,Twitter Web Client,7,167,14,0,No,01/09/2010 08:17:23,Philippines,"likes to read, write and type.. and sometimes if I'm in the mood, comment on many issues, here and abroad.",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/475656091422830592/FpCchJYG_normal.jpeg"", ""View"")"
10/16/2016 09:52:34,sky_nse1,Leonardo,"RT @CarloPabale92: I liked a @YouTube video https://t.co/yn0om9Gqlc Reporter’s Notebook: Paalam, Miriam Defensor Santiago",787592061272793088,Twitter Web Client,7,167,1,0,No,01/09/2010 08:17:23,Philippines,"likes to read, write and type.. and sometimes if I'm in the mood, comment on many issues, here and abroad.",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/475656091422830592/FpCchJYG_normal.jpeg"", ""View"")"
10/16/2016 10:23:19,jeyneneng,Jeynceleste.♕♥,Sen. Miriam Defensor-Santiago says GOODBYE... - Taong 2014 inanusyo ng Senadora ay kasulukuya siyang... https://t.co/T1lDcNVnw2,787599799327584256,Tumblr,1237,990,0,0,No,04/14/2014 03:20:56,Earth,Ig:RojaneBismar| 👻:jeynjane7199|,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/787271957649629184/PXlL7L_E_normal.jpg"", ""View"")"
10/16/2016 10:54:34,Peleeen,Fifi da beefy,@guialibot di na nako ni kaya ging medj naa na koy miriam defensor santiago potential HAHAHA,787607661080555524,Twitter for iPhone,1376,774,0,1,No,12/10/2011 03:42:38,,seizing the day with sizzling sisig,No,3256699598,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/784713749064056834/FT1poHii_normal.jpg"", ""View"")"
10/16/2016 13:01:21,keshankent,Kent Ceriola,"October 16, 2015

A year ago, Sen. Miriam Defensor Santiago filed her certificate of candidacy for President... https://t.co/kb1dikJRFz",787639567499141120,Facebook,763,1656,0,0,No,12/27/2011 04:51:33,"Iloilo City, Western Visayas",Jeremiah 29:11 • #AkoAyPilipino • #UPFight • #CPA2019 • #FutureLawyer • 2013-xxxxx,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/752034692174520320/URfBoymO_normal.jpg"", ""View"")"
10/16/2016 14:24:14,LeizPanganiban,• Láys •,"RT @issacrpn_05: ""Ang Lampa mo naman! Tatawid ka na nga lang sa isip ko, nahulog kapa sa puso ko.""

Crdts: Stupid is Forever
Miriam Defenso…",787660426381144064,Twitter for Windows Phone,240,644,1,0,No,01/10/2016 12:27:21,"Paris, France   ",07/15/04' || Bl. Anthony Patrizi ❤🙈|| https://t.co/bzOHyQTTw4,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/786533190760488960/STUw8bWm_normal.jpg"", ""View"")"
10/16/2016 14:20:14,belovedlrh_,Azi👑,Maglakad ng nakahubad sa gitna ng Manila 😂😂😂😂 credits to former Senator Miriam Defensor Santiago ❤ https://t.co/w33OPjFoaV,787659421602066432,Twitter for Android,1627,874,0,0,No,05/16/2015 02:34:09,Disneyland❤❤,njuta av varje ögonblick,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/787656828523941888/3epe7PEF_normal.jpg"", ""View"")"
10/16/2016 14:35:07,AntonioAgregado,Antonietta,"Kung kayamanan ang tingin mo sa iyong mukha,ibaon kaya natin sa lupa.
-Miriam Defensor Santiago",787663166297677824,Twitter for iPhone,99,347,0,0,No,01/26/2016 08:21:30,"Meycauayan, Central Luzon",Ang batang masipag paglaki PAGOD,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/691899663830663169/MKkYiATR_normal.jpg"", ""View"")"
10/16/2016 14:24:14,LeizPanganiban,• Láys •,"RT @issacrpn_05: ""Ang Lampa mo naman! Tatawid ka na nga lang sa isip ko, nahulog kapa sa puso ko.""

Crdts: Stupid is Forever
Miriam Defenso…",787660426381144064,Twitter for Windows Phone,241,644,1,0,No,01/10/2016 12:27:21,"Paris, France   ",07/15/04' || Bl. Anthony Patrizi ❤🙈|| https://t.co/bzOHyQTTw4,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/786533190760488960/STUw8bWm_normal.jpg"", ""View"")"
10/16/2016 14:35:07,AntonioAgregado,Antonietta,"Kung kayamanan ang tingin mo sa iyong mukha,ibaon kaya natin sa lupa.
-Miriam Defensor Santiago",787663166297677824,Twitter for iPhone,99,347,0,0,No,01/26/2016 08:21:30,"Meycauayan, Central Luzon",Ang batang masipag paglaki PAGOD,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/691899663830663169/MKkYiATR_normal.jpg"", ""View"")"
10/16/2016 16:20:21,EINLungCancer,EIN Lung Cancer News,"Sen. Miriam Defensor Santiago, an original and a maverick (1945-2016) https://t.co/UILlve83WT",787689649795891200,EIN News Publisher,569,455,0,0,No,07/13/2011 10:16:51,"Washington, D.C.",Latest lung cancer news for healthcare professionals & analysts. Lung Cancer News Today is a media monitoring service provided by EIN News.,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/2558699816/3vxaedd78r3v3lptvw5g_normal.png"", ""View"")"
10/16/2016 17:59:43,iskyworld,Ira Gaid RMT,Watching miriam defensor santiago's life story. #mmk,787714657041674245,Twitter for iPhone,689,497,0,0,No,05/16/2009 16:06:51,Tuguegarao City,|Ira Lyn P. Gaid| 1995| BS MT| Ig: @iraageee| Michael's ❤️,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/735843215085969408/QqsN_YMQ_normal.jpg"", ""View"")"
10/16/2016 18:50:12,w6ker,AbigBa5gW6ker,"RT @iamdhanncollin: ""Aangat tayo! Aangat tayo! Aangat tayo kay Miriam Defensor-Santiago!"" :) #SiMiriamAngSagot #MIRIAM2016 #PiliPinasDebate…",787727360359530496,Twitter Web Client,1,0,2,0,No,10/13/2016 13:17:58,,,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/787002674470412288/vVTIOrer_normal.jpg"", ""View"")"
10/16/2016 19:06:28,WORDWISE615,WORDWISE615,"RT @manila_bulletin: Sen. Miriam Defensor Santiago, an original and a maverick (1945-2016) https://t.co/yUscQ0bCKn",787731454381793282,Twitter for iPhone,240,1058,3,0,No,12/01/2010 15:24:30,NPA---No Permanent Address,Simply Artistic. Book Enthusiast. Music Lover Aspiring Writer.,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/617887566327492611/SGAMncab_normal.jpg"", ""View"")"
10/16/2016 19:02:57,JaneTheRaven13,Jane The Raven,"RT @manila_bulletin: Sen. Miriam Defensor Santiago, an original and a maverick (1945-2016) https://t.co/yUscQ0bCKn",787730567060074496,Mobile Web (M5),476,1525,3,0,No,11/07/2013 15:38:16,Philippines,"75% Ailurophile, 25% Cynophile, 100% Nemophilist, Atheist Ninja-Cat",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/770518083974803456/IGqWGjpp_normal.jpg"", ""View"")"
10/16/2016 19:00:45,manila_bulletin,Manila Bulletin News,"Sen. Miriam Defensor Santiago, an original and a maverick (1945-2016) https://t.co/yUscQ0bCKn",787730015404175361,Sprout Social,500899,252,3,3,Yes,07/10/2008 07:55:26,"Manila, Philippines",Breaking news and stories from different sides. RTs from our journalists. Unparalleled journalism in the Philippines since 1900. #BeFullyInformed,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/561337231223189504/WqlY5v-s_normal.jpeg"", ""View"")"
10/16/2016 19:13:10,Carl_Cornelius,♔ Jim Carl Q ♚,"RT @manila_bulletin: Sen. Miriam Defensor Santiago, an original and a maverick (1945-2016) https://t.co/yUscQ0bCKn",787733138076110848,Twitter Web Client,133,184,5,0,No,03/11/2015 05:57:12,Catbalogan City,"... I will never quit, I will never stop, I will never withdraw! -Sen. Miriam Santiago",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/734930262002307073/Nh71NjRU_normal.jpg"", ""View"")"
10/16/2016 19:12:08,darkovnikov07,Darryl Markovnikov F,"RT @manila_bulletin: Sen. Miriam Defensor Santiago, an original and a maverick (1945-2016) https://t.co/yUscQ0bCKn",787732878738075648,Twitter for iPhone,536,698,5,0,No,07/31/2009 17:08:42,"GUIMARAS, Philippines",Darryl Markovnikov T. Ferrer [the.real.mark.cove.knee.cough.tee.fairer]  24|Free|Sexy|Biology|UP|Loyalty  IG:iamdarkovnikov snap/wechat: darkovnikov07,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/785740592579874816/QnitgdAp_normal.jpg"", ""View"")"
10/16/2016 19:06:28,WORDWISE615,WORDWISE615,"RT @manila_bulletin: Sen. Miriam Defensor Santiago, an original and a maverick (1945-2016) https://t.co/yUscQ0bCKn",787731454381793282,Twitter for iPhone,240,1058,5,0,No,12/01/2010 15:24:30,NPA---No Permanent Address,Simply Artistic. Book Enthusiast. Music Lover Aspiring Writer.,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/617887566327492611/SGAMncab_normal.jpg"", ""View"")"
10/16/2016 19:02:57,JaneTheRaven13,Jane The Raven,"RT @manila_bulletin: Sen. Miriam Defensor Santiago, an original and a maverick (1945-2016) https://t.co/yUscQ0bCKn",787730567060074496,Mobile Web (M5),476,1525,5,0,No,11/07/2013 15:38:16,Philippines,"75% Ailurophile, 25% Cynophile, 100% Nemophilist, Atheist Ninja-Cat",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/770518083974803456/IGqWGjpp_normal.jpg"", ""View"")"
10/16/2016 19:13:10,Carl_Cornelius,♔ Jim Carl Q ♚,"RT @manila_bulletin: Sen. Miriam Defensor Santiago, an original and a maverick (1945-2016) https://t.co/yUscQ0bCKn",787733138076110848,Twitter Web Client,133,184,5,0,No,03/11/2015 05:57:12,Catbalogan City,"... I will never quit, I will never stop, I will never withdraw! -Sen. Miriam Santiago",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/734930262002307073/Nh71NjRU_normal.jpg"", ""View"")"
10/16/2016 19:12:08,darkovnikov07,Darryl Markovnikov F,"RT @manila_bulletin: Sen. Miriam Defensor Santiago, an original and a maverick (1945-2016) https://t.co/yUscQ0bCKn",787732878738075648,Twitter for iPhone,536,698,5,0,No,07/31/2009 17:08:42,"GUIMARAS, Philippines",Darryl Markovnikov T. Ferrer [the.real.mark.cove.knee.cough.tee.fairer]  24|Free|Sexy|Biology|UP|Loyalty  IG:iamdarkovnikov snap/wechat: darkovnikov07,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/785740592579874816/QnitgdAp_normal.jpg"", ""View"")"
10/16/2016 19:06:28,WORDWISE615,WORDWISE615,"RT @manila_bulletin: Sen. Miriam Defensor Santiago, an original and a maverick (1945-2016) https://t.co/yUscQ0bCKn",787731454381793282,Twitter for iPhone,240,1058,5,0,No,12/01/2010 15:24:30,NPA---No Permanent Address,Simply Artistic. Book Enthusiast. Music Lover Aspiring Writer.,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/617887566327492611/SGAMncab_normal.jpg"", ""View"")"
10/16/2016 19:13:10,Carl_Cornelius,♔ Jim Carl Q ♚,"RT @manila_bulletin: Sen. Miriam Defensor Santiago, an original and a maverick (1945-2016) https://t.co/yUscQ0bCKn",787733138076110848,Twitter Web Client,133,184,5,0,No,03/11/2015 05:57:12,Catbalogan City,"... I will never quit, I will never stop, I will never withdraw! -Sen. Miriam Santiago",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/734930262002307073/Nh71NjRU_normal.jpg"", ""View"")"
