Date,Screen Name,Full Name,Tweet Text,Tweet ID,App,Followers,Follows,Retweets,Favorites,Verified,User Since,Location,Bio,Is Retweeted,Reply to User ID,Latitude,Longitude,Profile Image,Google Maps
10/25/2016 17:16:49,kulsoomzakir,Engr. Kulsoom Z,RT @PledgeSports: He will compete in the toughest footrace on Earth- #MDS : 257km in Sahara Desert. Read about the race and the man: https:…,790965349869056000,Twitter for Android,35,170,2,0,No,11/12/2011 10:57:41,"Abu Dhabi, UAE",You are Infinite... or so they say ;),No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/752870251289800704/5A6mly50_normal.jpg"", ""View"")",
10/25/2016 17:15:58,ExcaliburKZ,ExcaliburKZ,RT @PledgeSports: He will compete in the toughest footrace on Earth- #MDS : 257km in Sahara Desert. Read about the race and the man: https:…,790965135477186561,Twitter for Android,292,324,2,0,No,09/19/2009 12:29:02,"Abu Dhabi, UAE","Engineer on weekdays. Goddess Divine on weekends. The younger half of The Zister Act. 
https://t.co/Pr4477Lskg",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/752870333129035776/9OtHrezg_normal.jpg"", ""View"")",
10/25/2016 17:40:52,claykenz,SnapChat:Clay-Kenz,Esperando para entrevista. Ansioso demais #MdS,790971400974659589,Twitter for Android,256,655,0,0,No,12/01/2014 20:24:29,"Londrina, Brasil","Idade: 19 anos /
YouTuber /
Facebook: Clay Henrique /
Instagram: @clayhenrique /
SnapChat: clay-kenz /
E-mail para contato: ckaytonhenrykenz@gmail.com",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/788961938470531074/lyZC3Zyn_normal.jpg"", ""View"")",
10/25/2016 17:34:56,Melodie79,Melodie Crabtree,RT @LocklearTonia: Strong Growth Ahead for Contract Manufacturing #mds #pharma #services https://t.co/MTiq3QbdXi,790969910130245632,Twitter Web Client,562,364,10,0,No,07/12/2016 08:30:55,,Service,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/779492034138832896/x5QsBHot_normal.jpg"", ""View"")",
10/25/2016 17:30:43,JayneMSnell,Jayne Snell,RT @HeretoHelpMDS: UK #MDS flash mob #heretohelpmds #WorldAwarenessDay @MDS_UK @PHASEII_Int https://t.co/S10QKzsVVd,790968846769422337,Twitter for iPhone,1311,2309,6,0,No,05/21/2012 14:35:57,Yorkshire,"Co-Founder RWS https://t.co/qHeqxz2mk9 improving resilience wellbeing and success, primary schools|Inspirational Speaker & Coach|Stemcell transplant survivor.",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/378800000760773373/8de32c795f253c265e04e6c44cb406f1_normal.jpeg"", ""View"")",
10/25/2016 17:23:19,JayneMSnell,Jayne Snell,RT @HeretoHelpMDS: I am strong #heretohelpmds #MDS #flashmob #london #blood #WorldAwarenessDay https://t.co/ozu6JjWGs2,790966985479839744,Twitter for iPhone,1311,2309,7,0,No,05/21/2012 14:35:57,Yorkshire,"Co-Founder RWS https://t.co/qHeqxz2mk9 improving resilience wellbeing and success, primary schools|Inspirational Speaker & Coach|Stemcell transplant survivor.",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/378800000760773373/8de32c795f253c265e04e6c44cb406f1_normal.jpeg"", ""View"")",
10/25/2016 17:16:49,kulsoomzakir,Engr. Kulsoom Z,RT @PledgeSports: He will compete in the toughest footrace on Earth- #MDS : 257km in Sahara Desert. Read about the race and the man: https:…,790965349869056000,Twitter for Android,35,170,2,0,No,11/12/2011 10:57:41,"Abu Dhabi, UAE",You are Infinite... or so they say ;),No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/752870251289800704/5A6mly50_normal.jpg"", ""View"")",
10/25/2016 17:50:51,Mr_Howells,Richard Howells,Look what was waiting for me when I got home today #MDS2017 #ultrarunning #running #MDS @marathonDsables 👍 https://t.co/a1zYD9fr97,790973916667846660,Twitter for iPhone,300,457,0,0,No,03/06/2009 12:15:15,probably on an Adventure....,CEO & Founder @BronzeLabs,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/522851404265037824/amsthywF_normal.jpeg"", ""View"")",
10/25/2016 17:40:52,claykenz,SnapChat:Clay-Kenz,Esperando para entrevista. Ansioso demais #MdS,790971400974659589,Twitter for Android,256,655,0,0,No,12/01/2014 20:24:29,"Londrina, Brasil","Idade: 19 anos /
YouTuber /
Facebook: Clay Henrique /
Instagram: @clayhenrique /
SnapChat: clay-kenz /
E-mail para contato: ckaytonhenrykenz@gmail.com",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/788961938470531074/lyZC3Zyn_normal.jpg"", ""View"")",
10/25/2016 17:34:56,Melodie79,Melodie Crabtree,RT @LocklearTonia: Strong Growth Ahead for Contract Manufacturing #mds #pharma #services https://t.co/MTiq3QbdXi,790969910130245632,Twitter Web Client,562,364,10,0,No,07/12/2016 08:30:55,,Service,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/779492034138832896/x5QsBHot_normal.jpg"", ""View"")",
10/25/2016 17:30:43,JayneMSnell,Jayne Snell,RT @HeretoHelpMDS: UK #MDS flash mob #heretohelpmds #WorldAwarenessDay @MDS_UK @PHASEII_Int https://t.co/S10QKzsVVd,790968846769422337,Twitter for iPhone,1311,2309,6,0,No,05/21/2012 14:35:57,Yorkshire,"Co-Founder RWS https://t.co/qHeqxz2mk9 improving resilience wellbeing and success, primary schools|Inspirational Speaker & Coach|Stemcell transplant survivor.",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/378800000760773373/8de32c795f253c265e04e6c44cb406f1_normal.jpeg"", ""View"")",
10/25/2016 17:23:19,JayneMSnell,Jayne Snell,RT @HeretoHelpMDS: I am strong #heretohelpmds #MDS #flashmob #london #blood #WorldAwarenessDay https://t.co/ozu6JjWGs2,790966985479839744,Twitter for iPhone,1311,2309,7,0,No,05/21/2012 14:35:57,Yorkshire,"Co-Founder RWS https://t.co/qHeqxz2mk9 improving resilience wellbeing and success, primary schools|Inspirational Speaker & Coach|Stemcell transplant survivor.",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/378800000760773373/8de32c795f253c265e04e6c44cb406f1_normal.jpeg"", ""View"")",
10/25/2016 18:03:47,94Mceachern,Cristy McEachern,RT @77Hilbert: Strong Growth Ahead for Contract Manufacturing #mds #pharma #services https://t.co/GU8Pzyuc0V,790977169203789826,Twitter Web Client,453,267,7,0,No,07/12/2016 16:55:56,,"Internet, new",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/779520767079944192/V8QOUbuq_normal.jpg"", ""View"")",
10/25/2016 18:02:26,MediComOncology,MediCom Oncology,Dr. Amy DeZern will be answering your questions LIVE during the #MDS webinar TOMORROW! https://t.co/W9qWdAJdDQ,790976831486881792,Hootsuite,43,61,0,0,No,03/02/2016 17:53:35,"Pennsylvania, USA","A dynamic network of websites that provide oncology HCPs w/ clinically relevant education, tools & resources across solid tumors & hematologic malignancies",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/705377654262861824/CIyL6HQp_normal.jpg"", ""View"")",
10/25/2016 17:50:51,Mr_Howells,Richard Howells,Look what was waiting for me when I got home today #MDS2017 #ultrarunning #running #MDS @marathonDsables 👍 https://t.co/a1zYD9fr97,790973916667846660,Twitter for iPhone,300,457,0,0,No,03/06/2009 12:15:15,probably on an Adventure....,CEO & Founder @BronzeLabs,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/522851404265037824/amsthywF_normal.jpeg"", ""View"")",
10/25/2016 17:40:52,claykenz,SnapChat:Clay-Kenz,Esperando para entrevista. Ansioso demais #MdS,790971400974659589,Twitter for Android,256,655,0,0,No,12/01/2014 20:24:29,"Londrina, Brasil","Idade: 19 anos /
YouTuber /
Facebook: Clay Henrique /
Instagram: @clayhenrique /
SnapChat: clay-kenz /
E-mail para contato: ckaytonhenrykenz@gmail.com",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/788961938470531074/lyZC3Zyn_normal.jpg"", ""View"")",
10/25/2016 17:34:56,Melodie79,Melodie Crabtree,RT @LocklearTonia: Strong Growth Ahead for Contract Manufacturing #mds #pharma #services https://t.co/MTiq3QbdXi,790969910130245632,Twitter Web Client,563,364,10,0,No,07/12/2016 08:30:55,,Service,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/779492034138832896/x5QsBHot_normal.jpg"", ""View"")",
10/25/2016 17:30:43,JayneMSnell,Jayne Snell,RT @HeretoHelpMDS: UK #MDS flash mob #heretohelpmds #WorldAwarenessDay @MDS_UK @PHASEII_Int https://t.co/S10QKzsVVd,790968846769422337,Twitter for iPhone,1311,2309,6,0,No,05/21/2012 14:35:57,Yorkshire,"Co-Founder RWS https://t.co/qHeqxz2mk9 improving resilience wellbeing and success, primary schools|Inspirational Speaker & Coach|Stemcell transplant survivor.",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/378800000760773373/8de32c795f253c265e04e6c44cb406f1_normal.jpeg"", ""View"")",
10/25/2016 18:12:18,PiggDpigg,Pigg Danica,RT @inalekseeva4823: Strong Growth Ahead for Contract Manufacturing #mds #pharma #services https://t.co/RRQwLotch0,790979314753892352,Twitter Web Client,596,368,6,0,No,07/12/2016 01:08:49,,"Non-Profit, volunteer",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/779522922264272896/FrVe8x6S_normal.jpg"", ""View"")",
10/25/2016 18:03:47,94Mceachern,Cristy McEachern,RT @77Hilbert: Strong Growth Ahead for Contract Manufacturing #mds #pharma #services https://t.co/GU8Pzyuc0V,790977169203789826,Twitter Web Client,454,267,7,0,No,07/12/2016 16:55:56,,"Internet, new",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/779520767079944192/V8QOUbuq_normal.jpg"", ""View"")",
10/25/2016 18:02:26,MediComOncology,MediCom Oncology,Dr. Amy DeZern will be answering your questions LIVE during the #MDS webinar TOMORROW! https://t.co/W9qWdAJdDQ,790976831486881792,Hootsuite,43,61,0,0,No,03/02/2016 17:53:35,"Pennsylvania, USA","A dynamic network of websites that provide oncology HCPs w/ clinically relevant education, tools & resources across solid tumors & hematologic malignancies",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/705377654262861824/CIyL6HQp_normal.jpg"", ""View"")",
10/25/2016 17:50:51,Mr_Howells,Richard Howells,Look what was waiting for me when I got home today #MDS2017 #ultrarunning #running #MDS @marathonDsables 👍 https://t.co/a1zYD9fr97,790973916667846660,Twitter for iPhone,300,457,0,0,No,03/06/2009 12:15:15,probably on an Adventure....,CEO & Founder @BronzeLabs,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/522851404265037824/amsthywF_normal.jpeg"", ""View"")",
10/25/2016 17:40:52,claykenz,SnapChat:Clay-Kenz,Esperando para entrevista. Ansioso demais #MdS,790971400974659589,Twitter for Android,256,655,0,0,No,12/01/2014 20:24:29,"Londrina, Brasil","Idade: 19 anos /
YouTuber /
Facebook: Clay Henrique /
Instagram: @clayhenrique /
SnapChat: clay-kenz /
E-mail para contato: ckaytonhenrykenz@gmail.com",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/788961938470531074/lyZC3Zyn_normal.jpg"", ""View"")",
10/25/2016 17:34:56,Melodie79,Melodie Crabtree,RT @LocklearTonia: Strong Growth Ahead for Contract Manufacturing #mds #pharma #services https://t.co/MTiq3QbdXi,790969910130245632,Twitter Web Client,563,363,10,0,No,07/12/2016 08:30:55,,Service,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/779492034138832896/x5QsBHot_normal.jpg"", ""View"")",
10/25/2016 18:12:18,PiggDpigg,Pigg Danica,RT @inalekseeva4823: Strong Growth Ahead for Contract Manufacturing #mds #pharma #services https://t.co/RRQwLotch0,790979314753892352,Twitter Web Client,596,367,6,0,No,07/12/2016 01:08:49,,"Non-Profit, volunteer",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/779522922264272896/FrVe8x6S_normal.jpg"", ""View"")",
10/25/2016 18:03:47,94Mceachern,Cristy McEachern,RT @77Hilbert: Strong Growth Ahead for Contract Manufacturing #mds #pharma #services https://t.co/GU8Pzyuc0V,790977169203789826,Twitter Web Client,454,267,7,0,No,07/12/2016 16:55:56,,"Internet, new",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/779520767079944192/V8QOUbuq_normal.jpg"", ""View"")",
10/25/2016 18:02:26,MediComOncology,MediCom Oncology,Dr. Amy DeZern will be answering your questions LIVE during the #MDS webinar TOMORROW! https://t.co/W9qWdAJdDQ,790976831486881792,Hootsuite,43,61,0,0,No,03/02/2016 17:53:35,"Pennsylvania, USA","A dynamic network of websites that provide oncology HCPs w/ clinically relevant education, tools & resources across solid tumors & hematologic malignancies",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/705377654262861824/CIyL6HQp_normal.jpg"", ""View"")",
10/25/2016 17:50:51,Mr_Howells,Richard Howells,Look what was waiting for me when I got home today #MDS2017 #ultrarunning #running #MDS @marathonDsables 👍 https://t.co/a1zYD9fr97,790973916667846660,Twitter for iPhone,300,457,0,0,No,03/06/2009 12:15:15,probably on an Adventure....,CEO & Founder @BronzeLabs,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/522851404265037824/amsthywF_normal.jpeg"", ""View"")",
10/25/2016 17:40:52,claykenz,SnapChat:Clay-Kenz,Esperando para entrevista. Ansioso demais #MdS,790971400974659589,Twitter for Android,256,655,0,0,No,12/01/2014 20:24:29,"Londrina, Brasil","Idade: 19 anos /
YouTuber /
Facebook: Clay Henrique /
Instagram: @clayhenrique /
SnapChat: clay-kenz /
E-mail para contato: ckaytonhenrykenz@gmail.com",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/788961938470531074/lyZC3Zyn_normal.jpg"", ""View"")",
10/25/2016 18:39:08,ConleyNice,Conley Shannon,RT @inalekseeva4823: Strong Growth Ahead for Contract Manufacturing #mds #pharma #services https://t.co/RRQwLotch0,790986067528683521,Twitter Web Client,595,370,7,0,No,07/12/2016 05:42:05,,Service,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/779497688190431232/V9vDRgta_normal.jpg"", ""View"")",
10/25/2016 18:36:40,delafuente1990,Juana Delafuente,RT @LocklearTonia: Strong Growth Ahead for Contract Manufacturing #mds #pharma #services https://t.co/MTiq3QbdXi,790985444787826688,Twitter Web Client,515,315,11,0,No,07/12/2016 08:29:56,,Management,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/779486761353293824/BoQC0fBI_normal.jpg"", ""View"")",
10/25/2016 18:35:08,inalekseeva4823,Инга Алексеева,RT @77Hilbert: Strong Growth Ahead for Contract Manufacturing #mds #pharma #services https://t.co/GU8Pzyuc0V,790985060824576001,Twitter Web Client,555,350,10,0,No,07/27/2016 23:17:01,USA,"Accounting, finance",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/779516695119536128/Si8ISCr4_normal.jpg"", ""View"")",
10/25/2016 18:33:02,1998Oles,Amal Oles,RT @77Hilbert: Strong Growth Ahead for Contract Manufacturing #mds #pharma #services https://t.co/GU8Pzyuc0V,790984528890171392,Twitter Web Client,594,381,10,0,No,07/12/2016 04:16:17,,"Advertising, public",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/779525736591863808/yp37Lp_z_normal.jpg"", ""View"")",
10/25/2016 18:32:56,benjaminslatte1,Benjamin Slatter,RT @LeukaemiaCAREuk: it’s quite rare for young person to be diagnosed with #MDS but this happened to Sam aged 17. Read his story here https…,790984505788141568,Twitter for Android,1303,2716,1,0,No,01/28/2016 15:51:30,"London, England","Just a guy living life the best I can, & hopefully  doing the right things in the process.
 ❤County Music❤ Christian❤ Art",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/759545528283701248/-b9Cxeb5_normal.jpg"", ""View"")",
10/25/2016 18:30:40,LeukaemiaCAREuk,Leukaemia CARE,it’s quite rare for young person to be diagnosed with #MDS but this happened to Sam aged 17. Read his story here… https://t.co/6nVXvyOpFR,790983935073329152,Hootsuite,3607,1689,1,1,No,11/16/2009 11:36:26,UK,"We are dedicated to ensuring that anyone affected by blood cancer receives the right information, advice & support. Call the CARE Line for support 08088 010 444",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/1627022378/circle_only_normal.jpg"", ""View"")",
10/25/2016 18:12:18,PiggDpigg,Pigg Danica,RT @inalekseeva4823: Strong Growth Ahead for Contract Manufacturing #mds #pharma #services https://t.co/RRQwLotch0,790979314753892352,Twitter Web Client,596,367,7,0,No,07/12/2016 01:08:49,,"Non-Profit, volunteer",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/779522922264272896/FrVe8x6S_normal.jpg"", ""View"")",
10/25/2016 18:03:47,94Mceachern,Cristy McEachern,RT @77Hilbert: Strong Growth Ahead for Contract Manufacturing #mds #pharma #services https://t.co/GU8Pzyuc0V,790977169203789826,Twitter Web Client,454,267,10,0,No,07/12/2016 16:55:56,,"Internet, new",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/779520767079944192/V8QOUbuq_normal.jpg"", ""View"")",
10/25/2016 18:02:26,MediComOncology,MediCom Oncology,Dr. Amy DeZern will be answering your questions LIVE during the #MDS webinar TOMORROW! https://t.co/W9qWdAJdDQ,790976831486881792,Hootsuite,43,61,0,0,No,03/02/2016 17:53:35,"Pennsylvania, USA","A dynamic network of websites that provide oncology HCPs w/ clinically relevant education, tools & resources across solid tumors & hematologic malignancies",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/705377654262861824/CIyL6HQp_normal.jpg"", ""View"")",
10/25/2016 17:50:51,Mr_Howells,Richard Howells,Look what was waiting for me when I got home today #MDS2017 #ultrarunning #running #MDS @marathonDsables 👍 https://t.co/a1zYD9fr97,790973916667846660,Twitter for iPhone,300,457,0,0,No,03/06/2009 12:15:15,probably on an Adventure....,CEO & Founder @BronzeLabs,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/522851404265037824/amsthywF_normal.jpeg"", ""View"")",
10/25/2016 18:48:50,LinfomasAr,Linfomas Argentina,Sabemos que pacientes con #mielodisplasia  experimentan gran fatiga crónica #ESTAMOSPARAAYUDARTE #MDS #MDSAlliance https://t.co/642kbw3zyQ,790988504583069696,Twitter for iPad,1418,1002,0,0,No,02/01/2011 16:47:09,Argentina,"Asociación de pacientes con linfoma ,mielodisplasia y mielofibrosis en Argentina.MIembro de Lymphoma Coalition ,Alianza Latina ,UICC,Alianza MDS",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/3741737408/8800479d8bfa99f6fcb3450329fa0555_normal.jpeg"", ""View"")",
10/25/2016 18:48:11,LinfomasAr,Linfomas Argentina,Importante! diagnostico temprano mas tratamiento hace que los pac con # mielodisplasia puedan tener una buena calidad de vida ! #MDS,790988343848951808,Twitter for iPad,1418,1002,0,0,No,02/01/2011 16:47:09,Argentina,"Asociación de pacientes con linfoma ,mielodisplasia y mielofibrosis en Argentina.MIembro de Lymphoma Coalition ,Alianza Latina ,UICC,Alianza MDS",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/3741737408/8800479d8bfa99f6fcb3450329fa0555_normal.jpeg"", ""View"")",
10/25/2016 18:39:57,74_mead,Mead Joan,RT @77Hilbert: Strong Growth Ahead for Contract Manufacturing #mds #pharma #services https://t.co/GU8Pzyuc0V,790986271560577024,Twitter Web Client,550,362,10,0,No,07/12/2016 14:52:35,,Law,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/779521238020550656/lFkLQyii_normal.jpg"", ""View"")",
10/25/2016 18:39:08,ConleyNice,Conley Shannon,RT @inalekseeva4823: Strong Growth Ahead for Contract Manufacturing #mds #pharma #services https://t.co/RRQwLotch0,790986067528683521,Twitter Web Client,595,370,7,0,No,07/12/2016 05:42:05,,Service,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/779497688190431232/V9vDRgta_normal.jpg"", ""View"")",
